program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking
23,Information Technology,Public Health;Information Technology,263,Liam Wang,Education;Information Technology;Accounting,Nepali;Italian,PhD,1,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,264,Arjun Jamal,Environmental Science;Public Health;Information Technology,Nepali,Master,19,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,265,Liam Choi,Finance;Design;Film,Indonesian;Korean;Urdu,Mixed,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,266,Aisha Sanchez,Banking;Ecology;Renewable Energy,Mandarin,PhD,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,267,Daniel Tran,Finance;Education,Hindi,PhD,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,268,Pavel O'Neill,Information Technology;Artificial Intelligence,English;Urdu,Bachelor,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,269,Owen Taylor,International Law;Business,Mandarin,Bachelor,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,270,Nadia Hussain,Accounting;Banking;Engineering,Thai,Master,12,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,271,Isha Fernandez,Accounting;International Law;Psychology;Design,Mandarin;Korean;Arabic,Mixed,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,272,Noelle Chen,Data Science;Marketing;Environmental Science;Sustainable Design,Hindi;Japanese;Italian,Bachelor,3,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,273,Priya Patel,Artificial Intelligence;Business;Finance;Environmental Science,German,Master,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,274,Mina Kaur,Banking;Business;Computer Science,Spanish;Hindi;Korean,Bachelor,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,275,Aiden Grant,International Law;Finance;Accounting,Indonesian;Arabic,Mixed,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,276,Iris Tran,Computer Science;Public Health;Business,Russian;Urdu;Korean,PhD,11,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,277,Wei Hussain,International Law;Architecture,Indonesian;Italian;French,Mixed,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,278,Hiroshi Yang,International Law;Finance;Ecology,French,Mixed,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,279,Suraj Fernandez,Sustainable Design;Marketing;Environmental Science,Mandarin,Mixed,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,280,Daniel Sharma,Psychology;Information Technology;Sustainable Design,Japanese;Arabic;Italian,Master,7,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,281,Jin Chan,Nursing;Psychology;Design,German;Spanish,Mixed,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,282,Noor Johnson,Marketing;Nursing;Artificial Intelligence,Korean;Arabic;English,PhD,19,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,283,Farah Wang,Education;Ecology;Psychology,Urdu;Japanese,PhD,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,284,Noah Huang,Psychology;Ecology;Nursing;Information Technology,Mandarin;German,Master,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,285,Niko Bianchi,Film;Education;Sustainable Design;Business,French,Master,4,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,286,Noah Chan,Artificial Intelligence;Architecture;Law,Urdu;Japanese,Mixed,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,287,Nadia Lopez,Business;Banking;Engineering;Law,Hindi,Mixed,19,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,288,Soojin Wilson,Artificial Intelligence;Public Health;Sustainable Design;Business,German,Master,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,289,Rosa Chen,Psychology;Accounting;International Law;Public Health,Thai;Arabic;French,Bachelor,17,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,290,Mina Li,Information Technology;Cybersecurity,Arabic;French,Bachelor,19,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,291,Mei Garcia,Sustainable Design;Education;Business,Thai;English;Korean,Mixed,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,292,Priya Liu,Cybersecurity;Accounting,Indonesian,Master,11,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,293,Ravi Johnson,Renewable Energy;Business,Nepali;Spanish;Mandarin,PhD,7,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,294,Leah Fernandez,Finance;Ecology,Hindi;Japanese,Bachelor,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,295,Benjamin Green,Public Health;Engineering,Arabic,Master,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,296,Noor Clark,Design;Engineering,Indonesian;Arabic;English,Master,8,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,297,Aisha Hussain,Design;Law;Film,French;Nepali,Bachelor,11,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,298,Camila Patel,Education;Finance;Ecology;Artificial Intelligence,Russian,Mixed,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,299,Leah Gupta,Cybersecurity;Design;Sustainable Design;Artificial Intelligence,Urdu;Korean;Russian,Master,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,300,Aiden Tran,Environmental Science;Engineering;Business;Ecology,Vietnamese;English;Hindi,Mixed,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,301,Niko Trivedi,Law;Finance;Information Technology,Vietnamese;Russian;Hindi,Bachelor,7,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,302,Nora Tran,Design;Artificial Intelligence;Business;Nursing,Russian;Spanish;French,Mixed,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,303,Luca Kim,Cybersecurity;Nursing,English;German,Master,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,304,Elena Sharma,Information Technology;Cybersecurity;Engineering;Film,Hindi;Nepali,Master,7,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,305,Ravi Davis,Design;Public Health;Architecture;Education,Japanese;Arabic,Master,1,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,306,Julia Xu,Environmental Science;Law;Design;Accounting,Urdu,PhD,17,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,307,Sara Ahmed,Accounting;Finance;Design,Indonesian,Bachelor,19,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,308,Aiden Le,Ecology;Education;International Law;Film,Thai;Indonesian,Bachelor,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,309,Omar Williams,Environmental Science;Accounting;Film;Data Science,Japanese,Mixed,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,310,Aiden Kaur,Artificial Intelligence;Nursing;Architecture;Renewable Energy,Nepali;Urdu,Mixed,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,311,Ravi Ivanov,International Law;Design,Mandarin,PhD,4,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,312,Mina Hernandez,Law;Business,Italian;Japanese,Mixed,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,313,Leo Liu,International Law;Public Health;Accounting;Finance,German;Italian;Thai,Master,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,314,Ivy Ivanov,Public Health;Psychology,Spanish,Bachelor,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,315,Amir Sanchez,Banking;Cybersecurity;Marketing,Nepali,Bachelor,3,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,316,Ivy Patel,Design;Ecology;Nursing,French;Urdu,PhD,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,317,Ana Lee,International Law;Psychology;Accounting,Urdu;Arabic,Bachelor,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,318,Nadia Sharma,Architecture;Information Technology,Indonesian;English,Mixed,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,319,Noor Ahmed,Engineering;Environmental Science;Architecture,Arabic;Mandarin,Bachelor,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,320,Hanna Ali,Ecology;Accounting,Japanese,PhD,8,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,321,Julia Omar,Ecology;Nursing;Film;Accounting,Indonesian;Nepali,Bachelor,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,322,Sienna Anderson,Engineering;Business;Accounting;Banking,Arabic;Thai;Russian,Mixed,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,323,Riya Wang,Renewable Energy;Artificial Intelligence,Vietnamese;Nepali;Korean,PhD,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,324,Evelyn Green,International Law;Design;Artificial Intelligence,Hindi;French,Bachelor,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,325,Yuki Ahmed,Banking;Accounting;Design;Data Science,Nepali;Spanish;Russian,Mixed,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,326,Qiang Jackson,Design;Environmental Science,English;Vietnamese;Korean,Master,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,327,Zoe Chen,Education;Business;Environmental Science,German;French,Master,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,328,Levi Nguyen,Nursing;Accounting;Marketing;Design,Russian;Italian;Indonesian,Bachelor,7,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,329,Ibrahim Chen,Cybersecurity;Banking,Italian;Spanish,Master,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,330,Noah Ahmed,Law;International Law;Engineering,Thai;French;German,PhD,8,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,331,Mateo Zhang,Information Technology;Environmental Science,English;Urdu,Mixed,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,332,Owen Khan,Design;Nursing;Artificial Intelligence;Public Health,English;Mandarin;Urdu,Bachelor,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,333,Lara Chen,Design;Data Science;Renewable Energy,Japanese;Thai;Vietnamese,Mixed,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,334,Jin Fisher,Marketing;Education,Urdu,Mixed,2,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,335,Hanna Rossi,International Law;Film;Sustainable Design;Renewable Energy,Urdu;Russian;Italian,Master,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,336,Isha Wilson,Banking;Law,German;Italian;Korean,Mixed,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,337,Aisha Sharma,Ecology;Nursing;Architecture;Information Technology,Arabic,Bachelor,2,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,338,Elena Nguyen,Accounting;Law,Hindi,Master,19,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,339,Nguyen Rodriguez,Law;Environmental Science,Thai,Bachelor,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,340,Mateo Fisher,Banking;Environmental Science;Marketing;Law,Spanish;German;Hindi,Bachelor,17,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,341,Niko Clark,Psychology;Architecture,Urdu;English;Russian,PhD,4,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,342,Mohammed Anderson,Banking;Marketing,Hindi;French,PhD,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,343,Aria Ahmed,Accounting;Information Technology;Public Health;Computer Science,English;Korean;Hindi,Mixed,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,344,Evelyn Yang,Ecology;Design;Nursing,Korean,PhD,8,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,345,Omar Rahman,Film;Cybersecurity;Sustainable Design,Hindi;French,Master,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,346,Ravi Miller,Engineering;Marketing,Korean;Urdu;Japanese,PhD,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,347,Sam Sanchez,Nursing;Renewable Energy;Film;Law,Thai;English,Bachelor,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,348,Soojin Liu,Public Health;Psychology,French,Bachelor,2,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,349,Owen Jamal,Public Health;Environmental Science;Computer Science;Design,Indonesian;Vietnamese,Bachelor,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,350,Rosa Davis,Film;Engineering;Accounting,Nepali,Mixed,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,351,Farah Brown,Public Health;Accounting,Vietnamese,Bachelor,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,352,Zara Trivedi,Artificial Intelligence;Ecology;Cybersecurity;Marketing,Spanish;Urdu;Mandarin,Mixed,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,353,Krystal Ng,Accounting;Information Technology,Korean;Russian;Vietnamese,Master,11,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,354,Sienna Jackson,Film;Engineering;Data Science;Environmental Science,Indonesian;Japanese;Italian,Bachelor,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,355,Mila Smith,Computer Science;Information Technology;Law;Architecture,Arabic,Bachelor,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,356,Suresh Tran,Psychology;Architecture;Artificial Intelligence,Spanish;English;Korean,Master,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,357,Qiang Campbell,Banking;Sustainable Design;Accounting;Artificial Intelligence,Japanese,Bachelor,17,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,358,Rohan Kumar,Information Technology;Psychology;Cybersecurity,Japanese;Indonesian,PhD,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,359,Nora Chan,Design;Business,Vietnamese,Mixed,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,360,Aisha Nguyen,Environmental Science;Education;Architecture;Law,Mandarin;Thai;German,Bachelor,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,361,Priya Baker,Computer Science;Information Technology;Banking,Vietnamese,Bachelor,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,362,Ethan Rahman,International Law;Psychology;Film,Russian;Indonesian,PhD,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,363,Owen Wang,Architecture;Cybersecurity;Design;Renewable Energy,French;Vietnamese;Thai,Bachelor,19,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,364,Theo Rahman,International Law;Business;Public Health;Nursing,Nepali;Korean;Urdu,Master,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,365,Aisha Kumar,International Law;Ecology,Hindi;Nepali,Master,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,366,Pavel Ahmed,Nursing;Engineering,German,Mixed,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,367,Keiko Kaur,Data Science;Engineering;Ecology;Design,Vietnamese,PhD,11,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,368,Aria Baker,Engineering;Design;Accounting;Marketing,Nepali;Vietnamese,Master,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,369,Hanna Sanchez,Business;International Law;Engineering,Mandarin,Master,12,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,370,Jacob Martinez,Business;Ecology;Nursing,Russian;Hindi,Master,2,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,371,Aiden Anderson,Architecture;Data Science;Computer Science,Spanish,PhD,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,372,Owen Ahmed,Architecture;Information Technology;Finance,Korean,Bachelor,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,373,Leo Ivanov,Law;International Law,Italian,PhD,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,374,Eli Miller,Psychology;Accounting;Education;Marketing,Japanese;Italian;French,Bachelor,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,375,Li Tan,Design;Computer Science,German,PhD,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,376,Sara Anderson,Information Technology;Nursing;Data Science;Marketing,English,Master,17,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,377,Thao Park,Business;Information Technology;Psychology;Cybersecurity,Urdu;Mandarin;Spanish,Bachelor,12,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,378,Iris Chan,Engineering;Cybersecurity;Data Science;Public Health,Arabic,Master,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,379,Zara Kumar,Data Science;Education;Law;Marketing,Urdu;Vietnamese;Russian,Master,4,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,380,Priya Martin,Psychology;Marketing;Nursing,German;Japanese,Master,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,381,Wei Ali,Architecture;Business;Banking,Vietnamese,PhD,19,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,382,Harper Fisher,Environmental Science;Data Science;Architecture,French,Bachelor,1,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,383,Chloe Jones,Film;Banking,Thai,PhD,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,384,Keiko Lopez,Environmental Science;Architecture;Marketing,Italian;Mandarin;French,PhD,4,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,385,Isha Nakamura,Data Science;Accounting;Renewable Energy,Nepali;Vietnamese;Thai,Mixed,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,386,Chen Campbell,Cybersecurity;Ecology,Korean,Mixed,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,387,Aria Wilson,Information Technology;International Law;Sustainable Design,Indonesian,PhD,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,388,Min Tran,Information Technology;Education;Architecture;Marketing,Russian;German;Spanish,Bachelor,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,389,Noah Trivedi,Ecology;Film;Information Technology,Mandarin;German,Master,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,390,Amir Xu,Business;Nursing;Environmental Science;Computer Science,Korean,Bachelor,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,391,Li Yang,Renewable Energy;Film,French,Master,3,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,392,Karan Ng,Finance;Environmental Science,Indonesian;German;Russian,Mixed,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,393,Noelle Bianchi,Banking;Finance,Mandarin;Italian,Bachelor,7,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,394,Farah Grant,Information Technology;Business;Public Health;Finance,Urdu;English,Bachelor,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,395,Mila Singh,Cybersecurity;Sustainable Design;Nursing,Italian;English,PhD,3,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,396,Niko Williams,Public Health;Renewable Energy;Ecology,Japanese;Russian;English,Master,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,397,Aisha Akhtar,International Law;Data Science,Korean,PhD,3,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,398,Amir Kaur,Finance;Renewable Energy;Engineering;Public Health,Nepali,Master,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,399,Harper Gupta,Sustainable Design;Banking;Public Health,Hindi,PhD,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,400,Lucas Nakamura,Engineering;Nursing,Italian;Russian;Urdu,Master,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,401,Anh Xu,Ecology;Information Technology,Indonesian;Mandarin;German,Bachelor,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,402,Anh Ng,Accounting;Computer Science;Renewable Energy;Architecture,Urdu;Mandarin;Italian,Bachelor,1,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,403,Thao Taylor,Data Science;Finance;Marketing,Korean;Mandarin,Bachelor,17,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,404,Thao Fisher,Banking;Public Health;Finance,Korean;Thai;Russian,Master,5,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,405,Grace Ali,Information Technology;Ecology;Data Science,Japanese,Master,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,406,Nguyen Sanchez,Nursing;Finance,Mandarin;Russian,Bachelor,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,407,Nadia Grant,Nursing;Psychology,German;Hindi;Korean,Bachelor,11,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,408,Lara Kaur,Nursing;Banking;International Law;Accounting,Spanish;Italian;Nepali,Mixed,12,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,409,Jia Sharma,Design;Accounting;Finance;Business,Urdu;Hindi;Arabic,Mixed,8,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,410,Sofia Taylor,Sustainable Design;Finance;Film;Ecology,French,Bachelor,3,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,411,Mila Bianchi,Sustainable Design;Marketing,Nepali;English;Urdu,Bachelor,4,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,412,Arjun Li,Design;Banking;Finance,Korean;Vietnamese;Italian,Bachelor,19,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,413,Alice Ivanov,Business;Sustainable Design,Arabic,Bachelor,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,414,Nadia Nguyen,Business;Finance;Banking;Information Technology,Spanish;Korean;Vietnamese,Bachelor,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,415,Anya Williams,Education;Marketing;Nursing;Ecology,Hindi;English;Arabic,Bachelor,10,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,416,Aiden Wang,Computer Science;Renewable Energy;Finance;Law,English;Mandarin;Hindi,Bachelor,11,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,417,Qiang Grant,Data Science;Design,Arabic;Italian;Indonesian,PhD,12,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,418,Noor Kumar,Computer Science;Cybersecurity;Nursing,Korean,Bachelor,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,419,Suresh Kumar,Renewable Energy;Architecture;Banking;Data Science,German,Bachelor,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,420,Mei Clark,Artificial Intelligence;Architecture;Environmental Science;Finance,Arabic,PhD,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,421,Aarav Davis,Artificial Intelligence;Engineering;Law;International Law,Urdu,PhD,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,422,Sam Hussain,Business;Banking;Artificial Intelligence;Engineering,Korean;Mandarin;Thai,Bachelor,13,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,423,Mina Kaur,Computer Science;Information Technology;Cybersecurity;Ecology,French;Russian,Bachelor,17,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,424,Jin Zhang,Psychology;Accounting,Urdu;Hindi;Mandarin,PhD,17,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,425,Mina Tran,Public Health;Design;Cybersecurity;Accounting,Japanese;Vietnamese,PhD,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,426,Noor Rodriguez,Sustainable Design;Design;Marketing,Thai,Master,18,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,427,Isha Brown,Marketing;Ecology;Psychology,Mandarin,Mixed,2,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,428,Suresh Garcia,Finance;Information Technology;Banking,Thai;Spanish,Mixed,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,429,Wei Jamal,Data Science;Computer Science;Ecology,Mandarin;Korean;Japanese,Master,14,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,430,Marcus Smith,Information Technology;Computer Science;Film;Renewable Energy,Hindi,PhD,17,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,431,Alex Clark,Design;Architecture;Marketing,Arabic,Master,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,432,Min Patel,Ecology;Education;Sustainable Design,Thai;Italian;Urdu,PhD,12,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,433,Kim Yang,Renewable Energy;Information Technology;Data Science,Urdu;Japanese,Master,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,434,Rohan Kumar,Business;Film;Renewable Energy;Sustainable Design,Nepali,PhD,9,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,435,Qiang Huang,Marketing;Renewable Energy;Education,Korean;Japanese,Master,1,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,436,Aarav O'Neill,Sustainable Design;Artificial Intelligence,Korean;German;Japanese,Bachelor,12,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,437,Ivy Ali,Renewable Energy;Design;Computer Science,Mandarin;Urdu;Hindi,Master,15,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,438,David Miller,Artificial Intelligence;Architecture,French;Russian,Master,16,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,439,Li Taylor,Ecology;Sustainable Design;Banking;Nursing,German;Japanese;Vietnamese,Master,6,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,440,Amir Grant,Law;Finance,Japanese,PhD,2,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,441,Sam Wang,Cybersecurity;Accounting,Nepali;Russian,PhD,1,1,Australian Catholic University (ACU),103
23,Information Technology,Public Health;Information Technology,442,Keiko Kaur,Renewable Energy;Design,Urdu;Vietnamese;Thai,Master,2,1,Australian Catholic University (ACU),103
