program_id,program_name,field_tags,mentor_id,mentor_name,expertise_tags,languages,education_background,years_experience,institution_id,institution_name,overall_ranking,pred_label_match
761,Public Health,Public Health;Data Science,738,Ava Patel,Business;Public Health;Design;Renewable Energy,Urdu,Master,19,25,The University of Adelaide,492,0.4338
761,Public Health,Public Health;Data Science,186,Levi Lee,Artificial Intelligence;Computer Science;Renewable Energy,Japanese,Mixed,1,25,The University of Adelaide,492,0.4335
761,Public Health,Public Health;Data Science,615,Owen Baker,Renewable Energy;Public Health;Artificial Intelligence;Architecture,Urdu;Thai,PhD,19,25,The University of Adelaide,492,0.4335
761,Public Health,Public Health;Data Science,480,Luca Campbell,Business;Film;Computer Science,Nepali;English,Bachelor,3,25,The University of Adelaide,492,0.4334
761,Public Health,Public Health;Data Science,246,Rohan Ivanov,Nursing;Psychology;Business;Information Technology,Spanish;Nepali;Mandarin,Mixed,13,25,The University of Adelaide,492,0.4331
761,Public Health,Public Health;Data Science,430,Marcus Smith,Information Technology;Computer Science;Film;Renewable Energy,Hindi,PhD,17,25,The University of Adelaide,492,0.4331
761,Public Health,Public Health;Data Science,766,Dinesh Jones,Public Health;Law;Film,Mandarin;Japanese,Bachelor,9,25,The University of Adelaide,492,0.4328
761,Public Health,Public Health;Data Science,704,Aiden Kaur,Public Health;Marketing;Psychology;Finance,Russian;Hindi;French,Bachelor,5,25,The University of Adelaide,492,0.4327
761,Public Health,Public Health;Data Science,414,Nadia Nguyen,Business;Finance;Banking;Information Technology,Spanish;Korean;Vietnamese,Bachelor,16,25,The University of Adelaide,492,0.4326
761,Public Health,Public Health;Data Science,220,Min Ali,Banking;Law;Education,Spanish;Mandarin;Italian,Bachelor,2,25,The University of Adelaide,492,0.4325
761,Public Health,Public Health;Data Science,312,Mina Hernandez,Law;Business,Italian;Japanese,Mixed,10,25,The University of Adelaide,492,0.4324
761,Public Health,Public Health;Data Science,18,Suresh Rodriguez,Ecology;Education,Indonesian;English;Vietnamese,PhD,9,25,The University of Adelaide,492,0.4316
761,Public Health,Public Health;Data Science,547,Jorge Kaur,Architecture;Data Science;Renewable Energy,Nepali,Mixed,6,25,The University of Adelaide,492,0.4308
761,Public Health,Public Health;Data Science,621,Daniel Lee,Law;Film;Environmental Science;Business,Japanese;Thai,Bachelor,6,25,The University of Adelaide,492,0.4301
761,Public Health,Public Health;Data Science,684,Rosa Trivedi,Banking;Education,Russian;Vietnamese,Mixed,19,25,The University of Adelaide,492,0.4294
761,Public Health,Public Health;Data Science,372,Owen Ahmed,Architecture;Information Technology;Finance,Korean,Bachelor,10,25,The University of Adelaide,492,0.4284
761,Public Health,Public Health;Data Science,711,Iris Grant,Nursing;Artificial Intelligence;Renewable Energy;Data Science,Indonesian;English,Mixed,19,25,The University of Adelaide,492,0.4284
761,Public Health,Public Health;Data Science,493,Mateo Martin,Banking;Business;Artificial Intelligence;Information Technology,Indonesian,Mixed,12,25,The University of Adelaide,492,0.4283
761,Public Health,Public Health;Data Science,751,Mohammed Kumar,Environmental Science;Film,Spanish;Thai;Urdu,Mixed,6,25,The University of Adelaide,492,0.4283
761,Public Health,Public Health;Data Science,453,Ava Kim,Architecture;Computer Science;Sustainable Design,Italian;Urdu,Bachelor,7,25,The University of Adelaide,492,0.4281
761,Public Health,Public Health;Data Science,259,Luca Khan,Sustainable Design;International Law;Finance,Japanese;French;Thai,PhD,9,25,The University of Adelaide,492,0.428
761,Public Health,Public Health;Data Science,461,Elena Miller,Film;Information Technology;Business,Spanish,PhD,13,25,The University of Adelaide,492,0.428
761,Public Health,Public Health;Data Science,777,Omar Kim,International Law;Sustainable Design;Finance,Urdu;Spanish;Arabic,PhD,14,25,The University of Adelaide,492,0.428
761,Public Health,Public Health;Data Science,633,Jin Grant,Film;Public Health;Artificial Intelligence;Sustainable Design,German;Japanese;Urdu,Mixed,1,25,The University of Adelaide,492,0.4276
761,Public Health,Public Health;Data Science,340,Mateo Fisher,Banking;Environmental Science;Marketing;Law,Spanish;German;Hindi,Bachelor,17,25,The University of Adelaide,492,0.4271
761,Public Health,Public Health;Data Science,538,Ana Johnson,Banking;Ecology;Environmental Science;International Law,Arabic,PhD,6,25,The University of Adelaide,492,0.4268
761,Public Health,Public Health;Data Science,753,Maya Trivedi,Ecology;Banking;Environmental Science;International Law,Arabic;Korean,Bachelor,5,25,The University of Adelaide,492,0.4268
761,Public Health,Public Health;Data Science,420,Mei Clark,Artificial Intelligence;Architecture;Environmental Science;Finance,Arabic,PhD,18,25,The University of Adelaide,492,0.4261
761,Public Health,Public Health;Data Science,513,Omar Rodriguez,Sustainable Design;Data Science;Banking;Marketing,English;German,Mixed,10,25,The University of Adelaide,492,0.4259
761,Public Health,Public Health;Data Science,241,Niko Hussain,Film;Engineering;Data Science;Nursing,Indonesian;Vietnamese,Mixed,3,25,The University of Adelaide,492,0.4256
761,Public Health,Public Health;Data Science,421,Aarav Davis,Artificial Intelligence;Engineering;Law;International Law,Urdu,PhD,6,25,The University of Adelaide,492,0.4254
761,Public Health,Public Health;Data Science,384,Keiko Lopez,Environmental Science;Architecture;Marketing,Italian;Mandarin;French,PhD,4,25,The University of Adelaide,492,0.4253
761,Public Health,Public Health;Data Science,800,Ava Wilson,Psychology;Business;Ecology;Information Technology,Italian;Nepali;Hindi,Mixed,13,25,The University of Adelaide,492,0.4252
761,Public Health,Public Health;Data Science,413,Alice Ivanov,Business;Sustainable Design,Arabic,Bachelor,10,25,The University of Adelaide,492,0.4246
761,Public Health,Public Health;Data Science,619,Min Green,Business;Sustainable Design,Japanese;Arabic,PhD,14,25,The University of Adelaide,492,0.4246
761,Public Health,Public Health;Data Science,257,Omar Singh,Banking;Computer Science;Finance,Urdu;Mandarin,PhD,9,25,The University of Adelaide,492,0.4243
761,Public Health,Public Health;Data Science,332,Owen Khan,Design;Nursing;Artificial Intelligence;Public Health,English;Mandarin;Urdu,Bachelor,6,25,The University of Adelaide,492,0.4243
761,Public Health,Public Health;Data Science,673,Mei Davis,International Law;Artificial Intelligence;Finance,Japanese;Thai;German,Bachelor,1,25,The University of Adelaide,492,0.424
761,Public Health,Public Health;Data Science,540,Ava Gupta,Renewable Energy;Environmental Science;Banking;Psychology,Nepali;Korean,Master,2,25,The University of Adelaide,492,0.4235
761,Public Health,Public Health;Data Science,224,Emma Rahman,Information Technology;Film;Sustainable Design,Arabic;Urdu;Thai,Master,14,25,The University of Adelaide,492,0.4228
761,Public Health,Public Health;Data Science,688,Li Ali,Law;Design;Public Health;Marketing,Mandarin,Master,8,25,The University of Adelaide,492,0.4227
761,Public Health,Public Health;Data Science,244,Isha Bianchi,Psychology;International Law,Thai;French,Bachelor,12,25,The University of Adelaide,492,0.4224
761,Public Health,Public Health;Data Science,670,Maya Campbell,Design;Environmental Science;Architecture,Italian;Arabic,Bachelor,10,25,The University of Adelaide,492,0.4224
761,Public Health,Public Health;Data Science,254,Eli Clark,Sustainable Design;Environmental Science;Design;Renewable Energy,Nepali;Korean;Arabic,Master,11,25,The University of Adelaide,492,0.4223
761,Public Health,Public Health;Data Science,132,Tom Gupta,Accounting;International Law;Nursing;Education,German;Arabic,PhD,13,25,The University of Adelaide,492,0.4222
761,Public Health,Public Health;Data Science,166,Grace Nguyen,Design;International Law;Business;Law,Urdu,Bachelor,3,25,The University of Adelaide,492,0.4219
761,Public Health,Public Health;Data Science,432,Min Patel,Ecology;Education;Sustainable Design,Thai;Italian;Urdu,PhD,12,25,The University of Adelaide,492,0.4211
761,Public Health,Public Health;Data Science,153,Noor Hernandez,Computer Science;Engineering;Banking;Artificial Intelligence,Korean;Urdu;Russian,Bachelor,5,25,The University of Adelaide,492,0.4206
761,Public Health,Public Health;Data Science,437,Ivy Ali,Renewable Energy;Design;Computer Science,Mandarin;Urdu;Hindi,Master,15,25,The University of Adelaide,492,0.4203
761,Public Health,Public Health;Data Science,94,Pavel Fernandez,Sustainable Design;Education;Accounting,Thai;Indonesian;Japanese,Master,4,25,The University of Adelaide,492,0.4196
761,Public Health,Public Health;Data Science,298,Camila Patel,Education;Finance;Ecology;Artificial Intelligence,Russian,Mixed,16,25,The University of Adelaide,492,0.4195
761,Public Health,Public Health;Data Science,184,Alex Smith,Renewable Energy;Information Technology;Design;Business,Vietnamese;Indonesian;Thai,Master,7,25,The University of Adelaide,492,0.4194
761,Public Health,Public Health;Data Science,504,Rohan Hernandez,Finance;Nursing;Accounting;Information Technology,Nepali;French;Vietnamese,Mixed,12,25,The University of Adelaide,492,0.4194
761,Public Health,Public Health;Data Science,156,Harper Patel,Architecture;Artificial Intelligence;Computer Science,English;Vietnamese,Master,5,25,The University of Adelaide,492,0.4193
761,Public Health,Public Health;Data Science,517,Isha Hernandez,Computer Science;Film;Engineering,Arabic,Mixed,15,25,The University of Adelaide,492,0.4189
761,Public Health,Public Health;Data Science,232,Keiko Le,Marketing;Renewable Energy;Information Technology,Japanese,Mixed,17,25,The University of Adelaide,492,0.4188
761,Public Health,Public Health;Data Science,119,Sam Taylor,Architecture;Psychology;Information Technology,Mandarin;Japanese,Mixed,1,25,The University of Adelaide,492,0.4183
761,Public Health,Public Health;Data Science,175,Theo Miller,Psychology;Banking;Information Technology,Indonesian,Master,18,25,The University of Adelaide,492,0.4183
761,Public Health,Public Health;Data Science,144,Mateo Lopez,Ecology;Environmental Science;Nursing,Russian,Bachelor,10,25,The University of Adelaide,492,0.4181
761,Public Health,Public Health;Data Science,27,Arjun Kumar,Nursing;Ecology;Environmental Science;Engineering,Korean;Thai,Mixed,11,25,The University of Adelaide,492,0.418
761,Public Health,Public Health;Data Science,76,Aiden Trivedi,Finance;Marketing;Design;Information Technology,Japanese,Mixed,14,25,The University of Adelaide,492,0.4179
761,Public Health,Public Health;Data Science,548,Ava Khan,Business;Renewable Energy;International Law,Indonesian;Thai,PhD,17,25,The University of Adelaide,492,0.4177
761,Public Health,Public Health;Data Science,227,Alex Ahmed,Data Science;Film;Artificial Intelligence;Architecture,Italian;Indonesian,PhD,5,25,The University of Adelaide,492,0.4174
761,Public Health,Public Health;Data Science,306,Julia Xu,Environmental Science;Law;Design;Accounting,Urdu,PhD,17,25,The University of Adelaide,492,0.4172
761,Public Health,Public Health;Data Science,662,Mina Ali,Accounting;Engineering;Marketing;Environmental Science,Arabic,Mixed,5,25,The University of Adelaide,492,0.4171
761,Public Health,Public Health;Data Science,217,Jia Lee,Education;Renewable Energy;Artificial Intelligence,German;Thai;Spanish,Master,9,25,The University of Adelaide,492,0.417
761,Public Health,Public Health;Data Science,597,Maria Liu,Public Health;Architecture;Banking,Arabic,Mixed,12,25,The University of Adelaide,492,0.417
761,Public Health,Public Health;Data Science,285,Niko Bianchi,Film;Education;Sustainable Design;Business,French,Master,4,25,The University of Adelaide,492,0.4169
761,Public Health,Public Health;Data Science,24,Noelle Ali,International Law;Business;Marketing,Russian;Hindi,PhD,2,25,The University of Adelaide,492,0.4159
761,Public Health,Public Health;Data Science,109,Marcus Ng,International Law;Marketing;Business,Vietnamese;Arabic;Spanish,PhD,15,25,The University of Adelaide,492,0.4159
761,Public Health,Public Health;Data Science,198,Evelyn Omar,Psychology;Engineering;Computer Science;Marketing,German;Japanese;Thai,PhD,15,25,The University of Adelaide,492,0.4159
761,Public Health,Public Health;Data Science,628,Leah Tan,Public Health;Marketing;Psychology;Renewable Energy,English;Vietnamese;Indonesian,Mixed,18,25,The University of Adelaide,492,0.4156
761,Public Health,Public Health;Data Science,798,Noor Lopez,Education;Law;Renewable Energy;Nursing,Urdu,Mixed,19,25,The University of Adelaide,492,0.4152
761,Public Health,Public Health;Data Science,40,Keiko Akhtar,Accounting;International Law;Education;Design,Thai,Bachelor,19,25,The University of Adelaide,492,0.4146
761,Public Health,Public Health;Data Science,233,Farah Khan,Sustainable Design;Artificial Intelligence;International Law,Japanese;Urdu,PhD,11,25,The University of Adelaide,492,0.4138
761,Public Health,Public Health;Data Science,325,Yuki Ahmed,Banking;Accounting;Design;Data Science,Nepali;Spanish;Russian,Mixed,10,25,The University of Adelaide,492,0.4136
761,Public Health,Public Health;Data Science,210,Li Jones,Accounting;Environmental Science;Banking;Sustainable Design,Korean;Urdu;Mandarin,Master,8,25,The University of Adelaide,492,0.4131
761,Public Health,Public Health;Data Science,213,Dinesh Choi,Law;Nursing;Information Technology;Banking,Arabic;Korean,Mixed,9,25,The University of Adelaide,492,0.413
761,Public Health,Public Health;Data Science,41,Wei Choi,Marketing;Public Health;Design;Engineering,Urdu,Master,4,25,The University of Adelaide,492,0.4128
761,Public Health,Public Health;Data Science,791,Leo Rodriguez,Public Health;Ecology;Marketing;Renewable Energy,Indonesian;English;Thai,PhD,7,25,The University of Adelaide,492,0.4124
761,Public Health,Public Health;Data Science,640,Maya Martin,Film;Psychology;Public Health,Nepali;Indonesian;English,Bachelor,6,25,The University of Adelaide,492,0.4121
761,Public Health,Public Health;Data Science,19,Dinesh Huang,Ecology;Public Health;Engineering;Banking,Japanese;Russian;Spanish,PhD,3,25,The University of Adelaide,492,0.4116
761,Public Health,Public Health;Data Science,627,Aarav Davis,Nursing;Education;Finance;Psychology,Japanese,Master,15,25,The University of Adelaide,492,0.4109
761,Public Health,Public Health;Data Science,773,Mohammed Trivedi,Law;Education;Film;Engineering,Italian;Urdu,Mixed,7,25,The University of Adelaide,492,0.4105
761,Public Health,Public Health;Data Science,283,Farah Wang,Education;Ecology;Psychology,Urdu;Japanese,PhD,13,25,The University of Adelaide,492,0.4104
761,Public Health,Public Health;Data Science,311,Ravi Ivanov,International Law;Design,Mandarin,PhD,4,25,The University of Adelaide,492,0.4101
761,Public Health,Public Health;Data Science,581,Noor Gupta,International Law;Marketing,Hindi,PhD,1,25,The University of Adelaide,492,0.4097
761,Public Health,Public Health;Data Science,569,Iris Jones,Data Science;Psychology;Architecture;Ecology,Thai,Mixed,10,25,The University of Adelaide,492,0.4096
761,Public Health,Public Health;Data Science,609,Priya Taylor,International Law;Accounting;Business,Mandarin;French;Spanish,Bachelor,18,25,The University of Adelaide,492,0.4096
761,Public Health,Public Health;Data Science,440,Amir Grant,Law;Finance,Japanese,PhD,2,25,The University of Adelaide,492,0.4094
761,Public Health,Public Health;Data Science,113,Nguyen Hernandez,Engineering;Finance;Computer Science;Film,Japanese;Arabic;German,Bachelor,18,25,The University of Adelaide,492,0.4083
761,Public Health,Public Health;Data Science,534,Maria Clark,Environmental Science;International Law;Ecology;Architecture,English;Spanish,Master,2,25,The University of Adelaide,492,0.4077
761,Public Health,Public Health;Data Science,481,Elena Wang,Renewable Energy;International Law,Arabic;Thai;Spanish,Mixed,3,25,The University of Adelaide,492,0.4068
761,Public Health,Public Health;Data Science,495,Rosa Patel,Law;Sustainable Design;International Law;Design,French,Mixed,10,25,The University of Adelaide,492,0.4068
761,Public Health,Public Health;Data Science,87,Benjamin Ng,Ecology;Marketing;Information Technology,Mandarin,Bachelor,13,25,The University of Adelaide,492,0.4063
761,Public Health,Public Health;Data Science,435,Qiang Huang,Marketing;Renewable Energy;Education,Korean;Japanese,Master,1,25,The University of Adelaide,492,0.4059
761,Public Health,Public Health;Data Science,696,Eli Jamal,International Law;Engineering;Design,Nepali;Japanese;Urdu,Mixed,4,25,The University of Adelaide,492,0.4048
761,Public Health,Public Health;Data Science,275,Aiden Grant,International Law;Finance;Accounting,Indonesian;Arabic,Mixed,13,25,The University of Adelaide,492,0.4046
761,Public Health,Public Health;Data Science,636,Suresh Nguyen,International Law;Accounting;Finance,Korean;Spanish;Hindi,Master,9,25,The University of Adelaide,492,0.4046
761,Public Health,Public Health;Data Science,747,Aisha Wang,Finance;Accounting;International Law,Spanish;Vietnamese;Mandarin,Master,14,25,The University of Adelaide,492,0.4046
761,Public Health,Public Health;Data Science,758,Alex Ivanov,Design;Nursing;Environmental Science;Artificial Intelligence,Russian,Bachelor,17,25,The University of Adelaide,492,0.4044
761,Public Health,Public Health;Data Science,114,Noel Anderson,Computer Science;Design;Banking,Italian;Mandarin,Mixed,2,25,The University of Adelaide,492,0.4043
761,Public Health,Public Health;Data Science,163,Soojin Davis,Education;Marketing;Design,Hindi,Bachelor,16,25,The University of Adelaide,492,0.4041
761,Public Health,Public Health;Data Science,678,Kai Clark,Sustainable Design;Finance,Spanish;Arabic,Master,3,25,The University of Adelaide,492,0.4041
761,Public Health,Public Health;Data Science,111,Liam Li,International Law;Psychology;Artificial Intelligence,Thai,Bachelor,15,25,The University of Adelaide,492,0.404
761,Public Health,Public Health;Data Science,559,Maria Jones,Renewable Energy;Banking;Information Technology,German,PhD,17,25,The University of Adelaide,492,0.404
761,Public Health,Public Health;Data Science,706,Elena Sharma,Business;Banking;Engineering;International Law,Italian;Hindi;Urdu,Master,12,25,The University of Adelaide,492,0.404
761,Public Health,Public Health;Data Science,60,Chen Kumar,Banking;Education;Law;Marketing,French;Indonesian;Mandarin,Master,1,25,The University of Adelaide,492,0.4035
761,Public Health,Public Health;Data Science,117,Suresh Baker,Public Health;Banking;Accounting;Renewable Energy,Urdu;Nepali,PhD,3,25,The University of Adelaide,492,0.4031
761,Public Health,Public Health;Data Science,107,Keiko Rahman,Psychology;Education;Film,Hindi,Mixed,16,25,The University of Adelaide,492,0.4023
761,Public Health,Public Health;Data Science,723,Fatima Lopez,International Law;Nursing,Hindi;German,Mixed,6,25,The University of Adelaide,492,0.401
761,Public Health,Public Health;Data Science,618,Camila Anderson,Education;Accounting;Engineering;Artificial Intelligence,English;Japanese,Master,19,25,The University of Adelaide,492,0.4007
761,Public Health,Public Health;Data Science,649,Sam Tan,Accounting;Computer Science;Banking;Sustainable Design,Urdu,Bachelor,18,25,The University of Adelaide,492,0.4
761,Public Health,Public Health;Data Science,731,Anh Smith,Psychology;Artificial Intelligence;Computer Science;Film,Thai;Nepali;Urdu,Mixed,14,25,The University of Adelaide,492,0.4
761,Public Health,Public Health;Data Science,131,Qiang Bianchi,Business;Design,Italian,Master,11,25,The University of Adelaide,492,0.3996
761,Public Health,Public Health;Data Science,359,Nora Chan,Design;Business,Vietnamese,Mixed,14,25,The University of Adelaide,492,0.3996
761,Public Health,Public Health;Data Science,157,Ivy Chen,International Law;Accounting,Korean;Arabic;Urdu,Bachelor,4,25,The University of Adelaide,492,0.3994
761,Public Health,Public Health;Data Science,587,Ravi Nguyen,Information Technology;Business;Ecology;Architecture,Thai,Bachelor,4,25,The University of Adelaide,492,0.3987
761,Public Health,Public Health;Data Science,663,Lucia Jones,Education;Cybersecurity;Environmental Science;Ecology,Urdu,Bachelor,13,25,The University of Adelaide,492,0.3986
761,Public Health,Public Health;Data Science,638,Kim Nakamura,Artificial Intelligence;Finance;Nursing;International Law,Mandarin;Indonesian,Mixed,2,25,The University of Adelaide,492,0.3985
761,Public Health,Public Health;Data Science,692,Nadia Green,Psychology;Banking;Education;Sustainable Design,German;Hindi;Korean,Master,14,25,The University of Adelaide,492,0.3985
761,Public Health,Public Health;Data Science,284,Noah Huang,Psychology;Ecology;Nursing;Information Technology,Mandarin;German,Master,18,25,The University of Adelaide,492,0.3984
761,Public Health,Public Health;Data Science,81,Leah Brown,Business;Marketing,Italian;Japanese;Korean,PhD,12,25,The University of Adelaide,492,0.3981
761,Public Health,Public Health;Data Science,29,Marcus Fisher,Psychology;Information Technology;Ecology;Design,Nepali;Hindi;Thai,PhD,7,25,The University of Adelaide,492,0.3979
761,Public Health,Public Health;Data Science,226,Iris Park,Psychology;Architecture;Education,German,Mixed,18,25,The University of Adelaide,492,0.3979
761,Public Health,Public Health;Data Science,448,Omar Williams,Architecture;Design;Education,Hindi;Korean;Urdu,Master,15,25,The University of Adelaide,492,0.3979
761,Public Health,Public Health;Data Science,308,Aiden Le,Ecology;Education;International Law;Film,Thai;Indonesian,Bachelor,13,25,The University of Adelaide,492,0.3978
761,Public Health,Public Health;Data Science,717,Wei Baker,Renewable Energy;Banking;Ecology;Data Science,Italian;Korean,Master,14,25,The University of Adelaide,492,0.3976
761,Public Health,Public Health;Data Science,419,Suresh Kumar,Renewable Energy;Architecture;Banking;Data Science,German,Bachelor,9,25,The University of Adelaide,492,0.3963
761,Public Health,Public Health;Data Science,278,Hiroshi Yang,International Law;Finance;Ecology,French,Mixed,6,25,The University of Adelaide,492,0.3952
761,Public Health,Public Health;Data Science,632,Riya Li,Environmental Science;Cybersecurity;International Law;Artificial Intelligence,Italian;Korean;French,PhD,8,25,The University of Adelaide,492,0.3949
761,Public Health,Public Health;Data Science,365,Aisha Kumar,International Law;Ecology,Hindi;Nepali,Master,15,25,The University of Adelaide,492,0.394
761,Public Health,Public Health;Data Science,466,Aiden Ali,Ecology;International Law,Italian;Spanish;French,PhD,15,25,The University of Adelaide,492,0.394
761,Public Health,Public Health;Data Science,506,Marcus Sanchez,Ecology;International Law,Italian;Korean,Bachelor,2,25,The University of Adelaide,492,0.394
761,Public Health,Public Health;Data Science,197,Hannah Liu,Design;Architecture;Marketing;Public Health,Vietnamese;Thai,PhD,17,25,The University of Adelaide,492,0.3936
761,Public Health,Public Health;Data Science,542,Li Campbell,Ecology;Information Technology;Accounting,Japanese,Master,4,25,The University of Adelaide,492,0.3931
761,Public Health,Public Health;Data Science,455,Aria Fisher,Banking;International Law;Law,Arabic,PhD,17,25,The University of Adelaide,492,0.3928
761,Public Health,Public Health;Data Science,287,Nadia Lopez,Business;Banking;Engineering;Law,Hindi,Mixed,19,25,The University of Adelaide,492,0.3925
761,Public Health,Public Health;Data Science,769,Levi Fernandez,Engineering;Artificial Intelligence,Spanish,Master,2,25,The University of Adelaide,492,0.3924
761,Public Health,Public Health;Data Science,785,Luca Ahmed,Marketing;Engineering;Banking;Information Technology,Italian;Spanish;Nepali,Mixed,12,25,The University of Adelaide,492,0.3919
761,Public Health,Public Health;Data Science,324,Evelyn Green,International Law;Design;Artificial Intelligence,Hindi;French,Bachelor,15,25,The University of Adelaide,492,0.3918
761,Public Health,Public Health;Data Science,708,Julia Tran,Marketing;Psychology;Ecology;Information Technology,French;Mandarin;Russian,PhD,18,25,The University of Adelaide,492,0.3916
761,Public Health,Public Health;Data Science,203,Julia Xu,Public Health;Cybersecurity,Arabic;Indonesian;French,Mixed,13,25,The University of Adelaide,492,0.3915
761,Public Health,Public Health;Data Science,88,Noelle Garcia,International Law;Ecology;Engineering,Indonesian;Arabic;Italian,PhD,6,25,The University of Adelaide,492,0.3914
761,Public Health,Public Health;Data Science,475,Lucas Gupta,Engineering;Computer Science;Marketing;Architecture,English,Mixed,8,25,The University of Adelaide,492,0.391
761,Public Health,Public Health;Data Science,67,Suraj Yang,Computer Science;Ecology;Architecture,Arabic;Nepali;Korean,Bachelor,6,25,The University of Adelaide,492,0.3909
761,Public Health,Public Health;Data Science,23,Noor Green,Business;Renewable Energy,German,Bachelor,3,25,The University of Adelaide,492,0.3908
761,Public Health,Public Health;Data Science,293,Ravi Johnson,Renewable Energy;Business,Nepali;Spanish;Mandarin,PhD,7,25,The University of Adelaide,492,0.3908
761,Public Health,Public Health;Data Science,744,Ivy Gupta,Environmental Science;Cybersecurity;Accounting;Information Technology,Urdu;Korean,Bachelor,12,25,The University of Adelaide,492,0.3905
761,Public Health,Public Health;Data Science,169,Karan Fisher,Engineering;International Law;Banking,Russian,Mixed,7,25,The University of Adelaide,492,0.3893
761,Public Health,Public Health;Data Science,148,Keiko Trivedi,Design;International Law;Psychology,Indonesian,Bachelor,12,25,The University of Adelaide,492,0.389
761,Public Health,Public Health;Data Science,505,Sienna Wilson,Ecology;Law;Business;Finance,Japanese;Korean,Master,3,25,The University of Adelaide,492,0.3889
761,Public Health,Public Health;Data Science,484,Mina Ali,Law;Finance;Sustainable Design;Psychology,German;Japanese,Master,15,25,The University of Adelaide,492,0.3887
761,Public Health,Public Health;Data Science,79,Wei Xu,Sustainable Design;Ecology;International Law,German,PhD,15,25,The University of Adelaide,492,0.3885
761,Public Health,Public Health;Data Science,436,Aarav O'Neill,Sustainable Design;Artificial Intelligence,Korean;German;Japanese,Bachelor,12,25,The University of Adelaide,492,0.3885
761,Public Health,Public Health;Data Science,677,Noah Williams,Artificial Intelligence;Renewable Energy;International Law;Engineering,Indonesian,Bachelor,5,25,The University of Adelaide,492,0.3882
761,Public Health,Public Health;Data Science,255,Mei Rahman,Marketing;Law,Hindi;Spanish;Vietnamese,Bachelor,8,25,The University of Adelaide,492,0.3878
761,Public Health,Public Health;Data Science,423,Mina Kaur,Computer Science;Information Technology;Cybersecurity;Ecology,French;Russian,Bachelor,17,25,The University of Adelaide,492,0.3877
761,Public Health,Public Health;Data Science,590,Elena Anderson,Design;Finance;Film;Information Technology,Hindi;French,PhD,17,25,The University of Adelaide,492,0.3874
761,Public Health,Public Health;Data Science,596,David Nguyen,Finance;Artificial Intelligence,Vietnamese,Mixed,2,25,The University of Adelaide,492,0.3871
761,Public Health,Public Health;Data Science,702,Daniel Park,Engineering;Business;Accounting,Thai;Urdu;Vietnamese,PhD,2,25,The University of Adelaide,492,0.3866
761,Public Health,Public Health;Data Science,6,Mina Ivanov,Business;Information Technology;Cybersecurity;Finance,Urdu;Vietnamese;Nepali,Master,15,25,The University of Adelaide,492,0.3865
761,Public Health,Public Health;Data Science,62,Lucia Patel,International Law;Architecture,Urdu;Italian;Vietnamese,PhD,16,25,The University of Adelaide,492,0.3863
761,Public Health,Public Health;Data Science,65,Benjamin Rodriguez,International Law;Architecture,Korean,Mixed,15,25,The University of Adelaide,492,0.3863
761,Public Health,Public Health;Data Science,277,Wei Hussain,International Law;Architecture,Indonesian;Italian;French,Mixed,16,25,The University of Adelaide,492,0.3863
761,Public Health,Public Health;Data Science,73,Dinesh Hernandez,Psychology;Nursing;International Law;Engineering,Japanese;Italian,Mixed,5,25,The University of Adelaide,492,0.3859
761,Public Health,Public Health;Data Science,245,Hanna Chen,Architecture;Banking;Computer Science,Russian;German;Hindi,Bachelor,1,25,The University of Adelaide,492,0.3859
761,Public Health,Public Health;Data Science,45,Ethan Miller,Design;Law,Korean,Bachelor,7,25,The University of Adelaide,492,0.3846
761,Public Health,Public Health;Data Science,296,Noor Clark,Design;Engineering,Indonesian;Arabic;English,Master,8,25,The University of Adelaide,492,0.3844
761,Public Health,Public Health;Data Science,374,Eli Miller,Psychology;Accounting;Education;Marketing,Japanese;Italian;French,Bachelor,10,25,The University of Adelaide,492,0.3833
761,Public Health,Public Health;Data Science,604,Sofia Le,Business;Nursing,Urdu;Hindi;Mandarin,Bachelor,8,25,The University of Adelaide,492,0.3833
761,Public Health,Public Health;Data Science,154,Kim Rodriguez,Business;Law;Architecture,Italian;Japanese;Korean,Bachelor,19,25,The University of Adelaide,492,0.383
761,Public Health,Public Health;Data Science,526,Mila Yang,Design;Education;Film,German,Bachelor,2,25,The University of Adelaide,492,0.3828
761,Public Health,Public Health;Data Science,779,Olivia Sharma,Nursing;Film;Education,English,Mixed,4,25,The University of Adelaide,492,0.3828
761,Public Health,Public Health;Data Science,567,Maya Ahmed,Sustainable Design;Business;Environmental Science;Cybersecurity,Japanese;Hindi;Spanish,Master,15,25,The University of Adelaide,492,0.3824
761,Public Health,Public Health;Data Science,561,Mateo Ali,Finance;Sustainable Design;Psychology,Mandarin;Korean,Bachelor,5,25,The University of Adelaide,492,0.3816
761,Public Health,Public Health;Data Science,754,Mila Le,Cybersecurity;Design;Artificial Intelligence;Data Science,Indonesian;Italian;Thai,Master,1,25,The University of Adelaide,492,0.3815
761,Public Health,Public Health;Data Science,317,Ana Lee,International Law;Psychology;Accounting,Urdu;Arabic,Bachelor,6,25,The University of Adelaide,492,0.3812
761,Public Health,Public Health;Data Science,699,Grace Omar,Engineering;Banking;Film;Computer Science,Italian;Nepali;English,Mixed,10,25,The University of Adelaide,492,0.3808
761,Public Health,Public Health;Data Science,483,Jacob Davis,Sustainable Design;Film;Education;Accounting,German;Spanish;Korean,Master,10,25,The University of Adelaide,492,0.3804
